EmployeeID,Age,Department,JobRole,Gender,MaritalStatus,EducationField,Education,BusinessTravel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,PercentSalaryHike,StockOptionLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,PerformanceRating,OverTime,TrainingTimesLastYear,NumCompaniesWorked,TotalWorkingYears,DistanceFromHome,Attrition,AgeBand
1264,28,Research & Development,Laboratory Technician,Female,Married,Medical,2,Travel_Frequently,5,2,13,1,3630,11,3,3,2,2,1,3,No,5,7,5,10,Yes,26-35
1265,57,Sales,Manager,Male,Married,Medical,4,Travel_Rarely,26,24,2,16,7390,17,0,1,1,4,3,3,No,5,6,27,1,Yes,55+
1266,28,Research & Development,Healthcare Representative,Male,Single,Life Sciences,3,Travel_Rarely,5,4,2,1,6000,11,2,4,3,4,1,3,No,1,8,5,16,Yes,26-35
1267,53,Research & Development,Manufacturing Director,Female,Married,Marketing,1,Travel_Rarely,9,7,3,4,8497,23,0,1,2,4,3,3,No,3,4,11,11,No,46-55
1268,56,Research & Development,Manufacturing Director,Male,Divorced,Life Sciences,3,Travel_Rarely,7,6,8,1,6515,21,2,4,2,3,2,4,Yes,1,4,10,4,No,55+
1269,57,Sales,Manager,Female,Single,Medical,2,Travel_Rarely,7,3,10,4,12191,11,2,2,2,1,2,3,No,1,8,19,3,No,55+
1270,52,Research & Development,Healthcare Representative,Male,Divorced,Life Sciences,5,Travel_Rarely,7,3,12,3,4192,12,3,4,4,1,4,3,No,0,4,7,25,Yes,46-55
1271,51,Sales,Sales Executive,Female,Married,Marketing,1,Travel_Frequently,3,1,7,0,5733,12,3,2,4,2,2,3,No,6,8,8,13,No,46-55
1272,41,Research & Development,Research Scientist,Male,Married,Life Sciences,1,Travel_Rarely,3,1,0,1,7573,14,2,3,2,3,4,3,No,5,0,4,21,No,36-45
1273,39,Human Resources,Human Resources,Male,Married,Medical,5,Travel_Rarely,3,2,12,1,3770,23,2,1,2,4,3,3,No,3,9,12,15,Yes,36-45
1274,22,Research & Development,Research Director,Female,Single,Life Sciences,1,Travel_Rarely,0,0,11,0,9048,11,2,1,3,4,1,3,Yes,6,9,11,25,Yes,18-25
1275,50,Research & Development,Manufacturing Director,Female,Married,Marketing,5,Travel_Rarely,1,0,10,0,6402,14,3,2,3,2,2,3,No,2,7,13,10,Yes,46-55
1276,53,Research & Development,Manufacturing Director,Female,Divorced,Life Sciences,1,Travel_Rarely,1,0,0,0,6718,12,2,3,1,2,1,3,No,4,2,11,6,Yes,46-55
1277,37,Sales,Sales Executive,Female,Married,Human Resources,3,Travel_Rarely,13,6,6,3,4134,14,0,2,3,3,4,3,No,6,7,17,11,No,36-45
1278,36,Research & Development,Manufacturing Director,Female,Divorced,Human Resources,1,Non-Travel,1,0,2,0,10348,14,1,4,1,1,3,4,No,1,4,8,25,No,36-45
1279,52,Research & Development,Manager,Male,Married,Life Sciences,4,Non-Travel,0,0,13,0,11718,19,1,2,1,1,2,3,No,1,1,11,1,Yes,46-55
1280,60,Research & Development,Manufacturing Director,Male,Single,Medical,5,Travel_Rarely,0,0,10,0,9888,19,2,3,1,4,1,4,No,1,8,12,29,No,55+
1281,34,Sales,Sales Representative,Male,Married,Life Sciences,1,Travel_Rarely,7,4,6,4,3540,11,0,4,4,2,4,4,No,1,3,10,20,No,26-35
1282,60,Research & Development,Research Director,Male,Divorced,Life Sciences,5,Travel_Frequently,0,0,8,0,12281,15,2,1,3,3,1,3,Yes,4,6,4,4,Yes,55+
1283,51,Research & Development,Healthcare Representative,Male,Single,Marketing,4,Non-Travel,3,2,2,1,5844,17,0,1,2,4,2,3,Yes,2,7,11,26,Yes,46-55
1284,26,Research & Development,Manufacturing Director,Male,Divorced,Medical,1,Travel_Rarely,0,0,2,0,7860,14,3,1,1,1,1,3,No,0,6,1,10,Yes,26-35
1285,43,Research & Development,Manager,Male,Divorced,Medical,1,Travel_Rarely,11,4,1,9,9561,22,3,3,2,1,3,3,No,2,5,22,22,No,36-45
1286,19,Research & Development,Manager,Female,Married,Life Sciences,4,Travel_Rarely,19,14,9,13,7555,15,2,3,1,3,2,3,No,4,6,30,26,No,18-25
1287,26,Sales,Manager,Male,Single,Life Sciences,4,Travel_Rarely,19,8,0,12,12302,12,3,3,3,4,4,3,Yes,3,3,20,15,No,26-35
1288,26,Sales,Sales Representative,Male,Married,Life Sciences,4,Non-Travel,3,2,8,1,4100,13,2,3,1,3,2,3,No,0,9,8,29,No,26-35
1289,57,Human Resources,Manager,Male,Single,Marketing,5,Travel_Rarely,6,4,5,5,11148,17,1,3,3,4,4,3,Yes,0,0,11,1,No,55+
1290,34,Sales,Sales Representative,Female,Divorced,Medical,4,Travel_Rarely,5,2,5,4,4220,20,0,4,2,1,4,3,No,3,4,7,26,No,26-35
1291,18,Human Resources,Human Resources,Female,Married,Marketing,5,Travel_Rarely,2,1,7,1,4802,23,0,2,3,2,2,3,No,5,7,13,21,Yes,18-25
1292,42,Research & Development,Research Director,Female,Married,Life Sciences,3,Travel_Rarely,3,1,10,1,7698,25,1,1,2,2,4,3,Yes,1,9,11,15,Yes,36-45
1293,60,Sales,Manager,Male,Married,Life Sciences,1,Travel_Rarely,0,0,4,0,10037,17,1,3,3,1,2,3,Yes,4,5,12,3,Yes,55+
1294,57,Sales,Manager,Male,Married,Life Sciences,1,Travel_Rarely,9,2,8,4,11637,14,1,1,1,2,3,3,Yes,3,4,9,1,Yes,55+
1295,59,Sales,Manager,Male,Married,Life Sciences,2,Travel_Rarely,1,0,14,0,7440,22,1,3,1,2,3,3,Yes,2,1,12,6,No,55+
1296,42,Human Resources,Manager,Male,Married,Life Sciences,3,Travel_Rarely,3,2,10,1,12363,11,3,1,3,4,1,3,No,2,9,5,19,Yes,36-45
1297,56,Research & Development,Manufacturing Director,Male,Married,Technical Degree,4,Travel_Rarely,3,2,4,2,8435,11,0,2,2,3,3,3,Yes,5,4,10,4,No,55+
1298,52,Research & Development,Manufacturing Director,Male,Married,Human Resources,4,Travel_Rarely,4,1,1,2,7791,14,0,1,2,4,4,3,No,3,9,11,12,Yes,46-55
1299,20,Research & Development,Healthcare Representative,Male,Divorced,Medical,3,Travel_Rarely,10,7,5,7,5819,14,1,1,2,3,1,3,No,4,2,13,25,No,18-25
1300,54,Sales,Sales Executive,Female,Married,Medical,4,Travel_Rarely,7,4,14,3,6403,16,2,3,3,3,1,3,No,5,1,14,2,No,46-55
1301,47,Research & Development,Healthcare Representative,Female,Married,Life Sciences,2,Travel_Rarely,6,4,8,4,5641,17,2,4,3,2,2,3,Yes,5,2,16,17,No,46-55
1302,55,Sales,Sales Representative,Male,Married,Technical Degree,5,Travel_Frequently,4,3,2,1,4154,19,2,4,3,3,1,3,No,5,3,13,26,No,46-55
1303,51,Research & Development,Manufacturing Director,Male,Single,Life Sciences,1,Travel_Rarely,0,0,9,0,8799,19,2,1,3,3,2,3,No,0,1,12,6,Yes,46-55
1304,29,Research & Development,Research Scientist,Male,Single,Other,3,Travel_Frequently,3,2,3,1,6483,20,3,4,2,1,1,3,No,0,3,10,12,No,26-35
1305,36,Research & Development,Research Director,Male,Divorced,Medical,1,Travel_Rarely,18,8,9,8,8386,22,0,2,2,3,3,3,No,1,3,18,15,No,36-45
1306,54,Research & Development,Healthcare Representative,Female,Married,Life Sciences,5,Travel_Rarely,32,27,10,26,4280,25,0,2,4,1,2,3,Yes,4,5,34,17,Yes,46-55
1307,34,Research & Development,Healthcare Representative,Male,Married,Human Resources,3,Travel_Rarely,7,2,7,1,4587,22,0,4,3,4,4,3,Yes,2,4,7,1,No,26-35
1308,27,Human Resources,Human Resources,Female,Married,Life Sciences,5,Travel_Rarely,1,0,5,0,3886,15,2,4,4,2,1,3,No,2,6,15,14,No,26-35
1309,29,Research & Development,Manufacturing Director,Male,Single,Medical,4,Non-Travel,0,0,12,0,7616,20,1,2,3,3,3,3,No,1,6,1,23,Yes,26-35
1310,33,Sales,Manager,Female,Married,Medical,4,Travel_Rarely,3,1,6,2,10521,21,2,4,4,1,3,4,No,2,2,6,2,Yes,26-35
1311,41,Research & Development,Laboratory Technician,Male,Married,Life Sciences,4,Travel_Frequently,11,7,6,4,3435,13,0,4,2,4,2,4,No,5,8,13,4,No,36-45
1312,36,Sales,Sales Representative,Female,Married,Medical,5,Travel_Rarely,7,5,3,4,2881,13,2,3,2,4,2,3,No,1,6,19,20,Yes,36-45
1313,25,Sales,Sales Executive,Male,Married,Medical,5,Travel_Rarely,12,4,14,3,4104,25,1,3,4,4,2,3,No,1,6,26,2,Yes,18-25
1314,48,Human Resources,Human Resources,Female,Single,Marketing,5,Non-Travel,5,3,11,2,3417,16,1,4,1,1,4,3,Yes,3,1,15,22,No,46-55
1315,38,Research & Development,Research Scientist,Male,Single,Life Sciences,1,Travel_Rarely,0,0,5,0,5565,11,2,4,3,1,4,3,No,0,9,5,26,Yes,36-45
1316,34,Human Resources,Manager,Male,Divorced,Human Resources,5,Travel_Rarely,0,0,11,0,7233,17,0,3,4,2,4,3,Yes,4,2,11,14,No,26-35
1317,40,Research & Development,Manufacturing Director,Female,Married,Life Sciences,4,Travel_Rarely,0,0,8,0,8771,13,3,3,4,3,1,3,No,4,2,11,18,No,36-45
1318,54,Research & Development,Manufacturing Director,Female,Married,Life Sciences,2,Travel_Frequently,5,3,2,1,8131,15,0,4,1,4,4,3,No,0,5,9,28,No,46-55
1319,33,Sales,Sales Representative,Female,Single,Life Sciences,5,Non-Travel,1,0,7,0,3966,17,3,3,2,2,2,3,No,5,3,5,8,Yes,26-35
1320,23,Sales,Sales Representative,Female,Single,Life Sciences,2,Non-Travel,7,5,6,4,4313,17,0,2,4,1,3,4,No,4,3,16,20,Yes,18-25
1321,25,Research & Development,Research Director,Female,Married,Life Sciences,4,Travel_Rarely,6,3,3,3,9030,19,2,1,2,2,3,3,No,2,0,12,1,No,18-25
1322,42,Research & Development,Healthcare Representative,Male,Married,Other,5,Travel_Rarely,2,1,9,1,4650,11,3,2,3,4,2,3,No,2,5,8,16,No,36-45
1323,35,Research & Development,Manufacturing Director,Male,Married,Life Sciences,1,Travel_Rarely,1,0,12,0,7734,13,0,3,1,4,4,3,No,4,7,9,7,Yes,26-35
1324,42,Research & Development,Healthcare Representative,Male,Single,Life Sciences,1,Travel_Rarely,0,0,2,0,4165,19,2,2,2,2,4,3,No,6,7,7,6,Yes,36-45
1325,29,Sales,Manager,Female,Married,Life Sciences,2,Travel_Rarely,8,6,13,3,7848,18,0,1,4,4,2,3,No,6,7,10,28,No,26-35
1326,32,Research & Development,Healthcare Representative,Male,Single,Marketing,1,Travel_Rarely,3,2,6,0,6502,12,1,3,1,1,3,3,No,3,4,4,22,Yes,26-35
1327,43,Research & Development,Research Director,Male,Single,Technical Degree,1,Non-Travel,2,1,9,1,8869,18,1,2,1,4,1,4,Yes,4,9,2,27,Yes,36-45
1328,58,Sales,Sales Representative,Male,Married,Life Sciences,1,Travel_Rarely,11,6,8,8,4888,18,0,2,1,3,3,3,Yes,1,5,25,19,Yes,55+
1329,43,Research & Development,Research Director,Female,Single,Life Sciences,4,Non-Travel,5,4,11,1,8556,12,2,1,1,3,4,3,Yes,5,4,14,10,No,36-45
1330,49,Research & Development,Manager,Male,Single,Life Sciences,1,Travel_Rarely,4,2,9,1,11459,18,0,3,1,4,3,3,No,1,3,9,23,No,46-55
1331,27,Sales,Sales Executive,Male,Married,Life Sciences,3,Travel_Rarely,8,3,2,1,6115,13,2,4,3,2,4,3,No,0,3,20,6,No,26-35
1332,33,Research & Development,Laboratory Technician,Male,Married,Life Sciences,5,Non-Travel,10,7,14,8,3178,17,3,3,3,4,3,3,No,5,3,22,26,No,26-35
1333,24,Human Resources,Manager,Male,Divorced,Medical,1,Non-Travel,6,4,9,4,8985,23,1,1,1,3,2,3,No,5,3,9,10,No,18-25
1334,34,Sales,Sales Representative,Male,Married,Life Sciences,1,Travel_Rarely,3,1,8,1,3983,19,3,1,4,1,4,3,No,2,5,5,25,No,26-35
1335,40,Research & Development,Research Scientist,Female,Single,Medical,1,Travel_Rarely,2,1,12,1,7212,14,2,1,4,3,1,3,Yes,5,5,12,19,No,36-45
1336,43,Sales,Sales Representative,Female,Single,Life Sciences,3,Travel_Frequently,8,6,7,3,3610,25,0,1,3,4,1,3,Yes,3,4,18,3,No,36-45
1337,38,Research & Development,Manufacturing Director,Female,Divorced,Other,1,Non-Travel,4,3,11,2,6693,21,1,4,2,4,2,3,No,4,8,5,20,No,36-45
1338,39,Research & Development,Manufacturing Director,Male,Married,Human Resources,1,Non-Travel,7,6,2,4,8197,16,2,3,1,2,3,3,No,1,7,8,3,No,36-45
1339,24,Research & Development,Healthcare Representative,Female,Married,Medical,5,Non-Travel,13,7,14,6,4806,19,2,3,4,4,2,4,Yes,2,9,23,20,No,18-25
1340,31,Research & Development,Laboratory Technician,Male,Single,Life Sciences,3,Travel_Rarely,14,13,7,11,4363,21,1,2,3,4,2,3,No,6,5,17,6,No,26-35
1341,32,Research & Development,Manufacturing Director,Male,Married,Life Sciences,3,Travel_Rarely,1,0,11,0,9746,21,0,4,3,1,1,3,No,2,8,1,17,No,26-35
1342,24,Research & Development,Manager,Female,Single,Medical,1,Travel_Rarely,1,0,3,0,7474,15,1,4,2,1,1,3,No,3,4,6,18,Yes,18-25
1343,26,Research & Development,Laboratory Technician,Male,Married,Marketing,3,Travel_Rarely,1,0,5,0,3122,22,0,2,2,1,4,3,Yes,3,9,10,10,Yes,26-35
1344,25,Sales,Manager,Male,Divorced,Medical,2,Travel_Rarely,8,3,11,4,7471,11,0,2,4,2,4,3,No,3,3,18,6,Yes,18-25
1345,40,Research & Development,Manufacturing Director,Female,Divorced,Technical Degree,3,Travel_Rarely,2,0,9,1,10384,13,2,3,2,2,4,3,No,3,5,6,28,No,36-45
1346,46,Research & Development,Healthcare Representative,Male,Married,Other,3,Travel_Frequently,1,0,1,0,6987,21,0,3,2,3,2,3,No,6,3,10,13,No,46-55
1347,35,Human Resources,Manager,Female,Married,Life Sciences,3,Travel_Rarely,0,0,7,0,7806,25,0,3,1,2,2,3,No,1,7,8,6,No,26-35
1348,48,Sales,Sales Executive,Male,Divorced,Medical,4,Travel_Rarely,2,1,12,1,5320,19,1,4,3,1,4,3,No,3,6,3,12,Yes,46-55
1349,47,Research & Development,Research Scientist,Female,Married,Life Sciences,4,Travel_Frequently,0,0,8,0,7475,13,1,4,3,2,1,3,No,2,4,8,14,No,46-55
1350,56,Research & Development,Manufacturing Director,Male,Single,Life Sciences,4,Travel_Rarely,1,0,6,0,7097,21,0,2,2,4,1,3,Yes,2,9,9,17,Yes,55+
1351,52,Research & Development,Research Scientist,Male,Married,Medical,3,Travel_Rarely,6,2,7,5,5363,21,2,1,3,2,3,3,Yes,6,5,15,22,Yes,46-55
1352,35,Research & Development,Research Scientist,Female,Single,Life Sciences,2,Travel_Rarely,0,0,6,0,5404,20,1,1,3,4,4,3,No,5,6,8,27,Yes,26-35
1353,59,Sales,Sales Representative,Male,Married,Technical Degree,3,Travel_Rarely,0,0,10,0,2863,12,3,1,4,3,2,4,No,4,1,9,28,No,55+
1354,56,Research & Development,Laboratory Technician,Male,Married,Life Sciences,1,Non-Travel,11,8,9,8,2629,14,2,1,3,4,3,3,No,2,8,20,25,No,55+
1355,34,Research & Development,Manager,Male,Married,Medical,2,Travel_Rarely,11,6,3,2,12345,15,1,1,2,1,3,3,No,2,6,14,8,No,26-35
1356,31,Sales,Manager,Male,Married,Medical,4,Non-Travel,2,1,0,0,10283,17,1,3,4,3,3,3,Yes,6,7,6,26,No,26-35
1357,48,Research & Development,Research Scientist,Male,Single,Marketing,5,Travel_Rarely,0,0,2,0,5411,17,3,2,3,3,4,3,Yes,1,4,7,5,No,46-55
1358,41,Research & Development,Research Director,Male,Married,Life Sciences,2,Travel_Rarely,7,3,6,2,9758,19,0,1,3,3,4,3,No,5,2,20,29,Yes,36-45
1359,52,Sales,Sales Executive,Female,Divorced,Technical Degree,4,Travel_Rarely,2,1,10,1,6144,23,1,1,4,1,4,3,No,2,1,9,4,Yes,46-55
1360,51,Human Resources,Human Resources,Male,Married,Medical,2,Non-Travel,0,0,10,0,4079,18,3,1,4,4,1,3,No,0,1,0,6,No,46-55
1361,20,Human Resources,Manager,Male,Married,Medical,2,Non-Travel,1,0,6,0,8429,23,3,3,3,3,3,3,No,2,2,10,11,No,18-25
1362,54,Research & Development,Research Director,Male,Divorced,Life Sciences,3,Travel_Rarely,0,0,10,0,8180,25,1,1,1,1,1,3,No,4,0,0,28,Yes,46-55
1363,60,Sales,Sales Representative,Male,Divorced,Medical,1,Travel_Rarely,5,2,12,2,4330,12,2,2,1,3,4,3,No,4,0,14,5,No,55+
1364,57,Research & Development,Manager,Female,Single,Technical Degree,5,Travel_Rarely,13,7,2,8,8175,22,1,3,3,3,1,4,No,5,6,18,29,Yes,55+
1365,43,Research & Development,Laboratory Technician,Male,Single,Medical,4,Travel_Rarely,9,3,0,5,2693,18,3,3,3,1,1,3,No,5,9,15,22,No,36-45
1366,40,Research & Development,Research Scientist,Female,Married,Technical Degree,2,Travel_Rarely,4,2,9,2,5808,18,1,4,4,2,2,3,Yes,3,7,5,14,No,36-45
1367,56,Research & Development,Healthcare Representative,Male,Divorced,Medical,5,Travel_Rarely,3,1,8,1,4283,15,2,4,4,3,4,3,No,1,5,4,10,No,55+
1368,32,Research & Development,Manager,Female,Divorced,Life Sciences,2,Travel_Rarely,5,2,11,3,12410,25,0,3,3,2,3,3,No,4,6,9,11,No,26-35
1369,21,Research & Development,Manager,Male,Divorced,Life Sciences,1,Travel_Rarely,3,2,5,1,10587,23,0,1,3,3,4,3,No,0,0,11,3,No,18-25
1370,46,Research & Development,Laboratory Technician,Female,Married,Life Sciences,5,Travel_Rarely,1,0,12,0,2853,13,1,1,3,2,1,3,Yes,0,0,5,23,Yes,46-55
1371,39,Research & Development,Research Director,Male,Married,Marketing,4,Travel_Rarely,6,4,12,3,8582,19,1,1,3,4,4,3,Yes,3,8,13,8,No,36-45
1372,42,Human Resources,Manager,Male,Single,Technical Degree,2,Non-Travel,12,5,11,3,10277,22,3,1,1,2,4,3,Yes,1,4,19,21,No,36-45
1373,30,Research & Development,Research Scientist,Male,Single,Life Sciences,1,Travel_Rarely,2,1,6,1,5576,17,2,4,4,2,2,3,No,1,6,6,5,No,26-35
1374,35,Research & Development,Manufacturing Director,Male,Married,Medical,5,Non-Travel,11,3,0,2,10116,11,3,2,2,2,2,3,No,5,5,18,28,Yes,26-35
1375,50,Research & Development,Manufacturing Director,Female,Married,Medical,2,Travel_Rarely,3,2,0,1,9019,18,3,3,3,2,4,3,No,2,3,17,20,No,46-55
1376,33,Research & Development,Research Director,Male,Married,Medical,2,Travel_Rarely,3,2,3,2,10070,20,0,1,3,4,2,3,No,0,0,10,26,No,26-35
1377,59,Research & Development,Manager,Male,Married,Life Sciences,4,Travel_Rarely,0,0,6,0,12400,23,3,4,3,1,1,3,No,0,3,14,21,No,55+
1378,19,Research & Development,Research Director,Female,Single,Life Sciences,1,Travel_Rarely,7,4,13,5,9827,15,3,2,2,2,1,3,No,6,9,11,28,Yes,18-25
1379,52,Research & Development,Manager,Male,Married,Life Sciences,3,Non-Travel,9,7,10,4,9363,16,0,3,4,1,1,3,Yes,0,9,13,10,Yes,46-55
1380,59,Research & Development,Manager,Female,Single,Life Sciences,2,Travel_Rarely,6,4,14,5,10795,19,0,3,4,3,2,3,Yes,0,7,9,27,No,55+
1381,51,Research & Development,Manufacturing Director,Female,Married,Life Sciences,5,Travel_Rarely,0,0,10,0,10285,20,2,3,3,1,4,3,No,6,0,0,8,No,46-55
1382,47,Human Resources,Manager,Male,Married,Life Sciences,4,Non-Travel,0,0,7,0,10581,25,2,1,3,2,1,3,Yes,4,1,8,21,Yes,46-55
1383,30,Sales,Sales Representative,Female,Married,Medical,4,Travel_Rarely,5,3,9,1,4267,24,2,3,4,1,3,4,No,1,7,6,9,No,26-35
1384,30,Sales,Sales Representative,Male,Divorced,Life Sciences,2,Travel_Rarely,3,2,8,1,3583,18,1,1,2,4,1,4,No,2,1,3,29,No,26-35
1385,35,Research & Development,Healthcare Representative,Male,Single,Other,2,Travel_Rarely,3,1,0,2,5656,24,0,2,3,4,4,4,Yes,4,9,8,28,Yes,26-35
1386,49,Sales,Sales Executive,Male,Married,Life Sciences,2,Travel_Rarely,20,15,3,7,4591,21,1,4,2,2,1,3,No,1,8,24,29,Yes,46-55
1387,49,Sales,Sales Representative,Male,Married,Life Sciences,3,Travel_Rarely,7,4,3,1,4228,24,1,4,2,1,3,3,No,3,2,17,15,No,46-55
1388,52,Research & Development,Healthcare Representative,Female,Married,Life Sciences,2,Travel_Rarely,3,2,2,2,4850,24,2,4,4,3,1,3,Yes,0,2,17,1,Yes,46-55
1389,56,Sales,Sales Executive,Female,Divorced,Life Sciences,1,Travel_Rarely,0,0,6,0,4003,13,0,3,3,4,1,3,No,2,5,0,23,No,55+
1390,46,Sales,Sales Representative,Male,Married,Technical Degree,5,Travel_Frequently,0,0,0,0,4760,23,1,4,1,2,4,3,No,1,2,6,5,No,46-55
1391,46,Human Resources,Manager,Male,Divorced,Life Sciences,2,Travel_Rarely,6,1,8,1,8852,15,3,2,4,4,1,3,No,3,8,12,15,No,46-55
1392,33,Sales,Sales Representative,Female,Single,Other,3,Travel_Frequently,10,3,12,6,3212,14,3,1,4,2,1,3,No,0,7,12,4,Yes,26-35
1393,27,Research & Development,Laboratory Technician,Male,Divorced,Human Resources,5,Non-Travel,7,5,7,2,3074,24,0,4,1,1,2,3,No,3,3,14,19,Yes,26-35
1394,47,Research & Development,Manufacturing Director,Male,Single,Medical,4,Non-Travel,3,1,1,2,7986,11,1,1,3,1,4,3,No,6,5,17,28,No,46-55
1395,42,Human Resources,Manager,Male,Divorced,Medical,2,Travel_Rarely,0,0,1,0,9762,15,2,1,2,1,4,3,Yes,3,7,5,10,Yes,36-45
1396,56,Sales,Manager,Female,Married,Medical,5,Travel_Rarely,20,8,7,13,7574,20,1,4,2,1,4,3,No,4,3,23,23,Yes,55+
1397,37,Research & Development,Manager,Male,Single,Life Sciences,4,Travel_Rarely,25,15,10,9,7484,17,3,4,2,1,4,3,No,3,4,34,28,No,36-45
1398,22,Research & Development,Research Director,Female,Married,Medical,3,Travel_Rarely,4,1,13,3,9269,11,3,4,3,2,1,3,No,4,6,13,2,No,18-25
1399,18,Research & Development,Healthcare Representative,Female,Divorced,Life Sciences,1,Travel_Rarely,0,0,14,0,5082,14,2,3,4,4,3,3,No,5,7,9,5,No,18-25
1400,47,Research & Development,Laboratory Technician,Male,Single,Life Sciences,2,Non-Travel,4,2,0,3,2785,16,0,4,4,3,3,4,Yes,4,6,15,18,Yes,46-55
1401,20,Research & Development,Manager,Male,Married,Medical,1,Travel_Rarely,13,8,12,5,9385,21,1,3,4,4,2,3,No,6,7,25,23,No,18-25
1402,31,Research & Development,Research Scientist,Female,Divorced,Medical,3,Travel_Rarely,6,5,6,4,5337,22,3,2,4,1,1,3,No,6,3,20,6,No,26-35
1403,47,Research & Development,Research Director,Male,Married,Human Resources,5,Travel_Rarely,7,4,8,4,7748,19,1,1,4,4,4,3,No,3,0,9,29,No,46-55
1404,21,Research & Development,Research Director,Female,Single,Life Sciences,5,Travel_Rarely,0,0,11,0,12648,21,2,2,1,4,4,3,No,1,5,0,10,Yes,18-25
1405,35,Research & Development,Manager,Female,Married,Technical Degree,3,Travel_Rarely,0,0,14,0,11984,18,2,4,2,2,3,4,No,3,4,12,15,No,26-35
1406,54,Human Resources,Manager,Female,Married,Life Sciences,3,Travel_Rarely,0,0,2,0,8329,12,0,1,2,3,2,3,No,3,3,1,23,No,46-55
1407,42,Sales,Manager,Female,Divorced,Life Sciences,2,Non-Travel,14,12,6,6,8079,21,2,4,3,3,1,3,No,1,1,15,28,No,36-45
1408,18,Human Resources,Human Resources,Female,Married,Life Sciences,4,Travel_Frequently,4,2,5,1,4513,13,0,4,1,1,2,3,No,0,0,18,9,No,18-25
1409,32,Sales,Sales Executive,Female,Married,Life Sciences,1,Travel_Rarely,9,3,14,4,5892,20,1,1,4,2,1,3,No,2,8,21,13,Yes,26-35
1410,26,Sales,Manager,Male,Divorced,Life Sciences,1,Travel_Rarely,0,0,6,0,12370,23,3,2,4,2,2,4,No,5,1,10,18,Yes,26-35
1411,32,Sales,Manager,Male,Married,Medical,5,Travel_Rarely,15,4,6,8,9237,15,3,4,4,2,2,3,No,0,8,19,25,No,26-35
1412,41,Research & Development,Manufacturing Director,Male,Single,Technical Degree,5,Non-Travel,10,9,9,2,9367,21,0,1,1,2,4,3,Yes,3,5,13,7,No,36-45
1413,21,Research & Development,Healthcare Representative,Female,Single,Medical,2,Non-Travel,1,0,0,0,6899,17,3,2,3,2,3,3,No,0,5,2,2,No,18-25
1414,29,Sales,Manager,Male,Married,Medical,3,Travel_Rarely,12,8,13,10,9629,13,0,3,1,3,4,4,No,2,1,22,16,No,26-35
1415,54,Sales,Manager,Female,Single,Technical Degree,1,Travel_Rarely,1,0,2,0,7860,22,0,2,3,3,3,4,No,6,5,15,26,No,46-55
1416,54,Human Resources,Human Resources,Male,Divorced,Marketing,2,Travel_Rarely,1,0,9,0,4105,17,1,2,2,4,2,3,No,0,2,9,2,Yes,46-55
1417,60,Research & Development,Manufacturing Director,Female,Married,Medical,5,Travel_Rarely,1,0,0,0,7055,15,1,1,3,3,1,3,Yes,2,6,7,4,Yes,55+
1418,23,Research & Development,Manufacturing Director,Male,Single,Life Sciences,5,Travel_Rarely,14,6,4,9,6479,20,2,2,2,2,4,3,Yes,0,9,21,2,Yes,18-25
1419,56,Research & Development,Research Director,Female,Married,Human Resources,1,Travel_Rarely,14,9,2,9,11883,16,0,3,3,4,1,4,No,4,3,21,17,No,55+
1420,41,Research & Development,Healthcare Representative,Male,Married,Medical,5,Travel_Rarely,2,1,0,1,4903,16,1,3,2,3,4,3,No,3,8,3,6,Yes,36-45
1421,28,Sales,Sales Representative,Male,Divorced,Life Sciences,5,Travel_Rarely,7,4,1,2,2804,21,0,4,2,4,4,3,Yes,2,4,21,10,No,26-35
1422,30,Research & Development,Research Scientist,Male,Divorced,Life Sciences,4,Travel_Rarely,6,4,9,4,7279,21,0,3,4,3,4,3,No,5,9,10,14,No,26-35
1423,51,Research & Development,Research Scientist,Female,Married,Technical Degree,3,Non-Travel,9,7,4,4,5864,24,0,4,3,1,1,3,No,3,2,11,27,No,46-55
1424,42,Sales,Manager,Male,Married,Life Sciences,5,Travel_Rarely,2,1,10,0,8489,22,1,3,4,3,4,3,No,4,0,11,15,Yes,36-45
1425,24,Research & Development,Healthcare Representative,Male,Married,Other,4,Non-Travel,4,1,2,1,4979,14,0,2,2,4,4,3,Yes,6,0,12,21,No,18-25
1426,21,Sales,Sales Representative,Female,Married,Life Sciences,2,Travel_Rarely,6,3,5,2,3305,22,0,4,4,1,4,4,Yes,0,3,14,12,No,18-25
1427,25,Research & Development,Manager,Female,Single,Technical Degree,5,Travel_Rarely,0,0,8,0,8250,18,2,3,1,2,1,3,No,3,9,5,19,Yes,18-25
1428,37,Research & Development,Research Director,Female,Single,Life Sciences,2,Non-Travel,2,1,5,1,12394,19,0,2,4,4,4,3,Yes,0,9,14,11,Yes,36-45
1429,46,Research & Development,Research Director,Male,Married,Medical,5,Travel_Rarely,7,6,1,6,8570,12,2,2,3,2,1,3,No,0,3,10,1,Yes,46-55
1430,27,Research & Development,Healthcare Representative,Male,Single,Human Resources,1,Travel_Rarely,1,0,1,0,5912,19,0,4,4,2,3,3,Yes,3,8,8,25,Yes,26-35
